,imdb_title_id,weighted_average_vote,total_votes
20862,tt0085473,5.7,996
20863,tt0085475,7.0,6612
20864,tt0085477,5.9,329
20865,tt0085478,7.2,12201
20866,tt0085482,7.7,4690
20867,tt0085484,6.2,119
20868,tt0085486,3.4,1202
20869,tt0085489,6.6,505
20870,tt0085491,5.8,184
20871,tt0085494,5.5,150
20872,tt0085496,6.6,6027
20873,tt0085499,6.2,111
20874,tt0085501,6.7,583
20875,tt0085503,7.0,510
20876,tt0085512,7.1,289
20877,tt0085513,5.1,770
20878,tt0085514,5.2,956
20879,tt0085515,6.3,734
20880,tt0085516,6.2,272
20881,tt0085522,7.6,239
20882,tt0085524,6.5,1866
20883,tt0085527,7.0,217
20884,tt0085529,5.8,942
20885,tt0085533,7.4,1183
20886,tt0085536,4.8,102
20887,tt0085540,4.1,181
20888,tt0085542,6.6,9322
20889,tt0085546,5.0,127
20890,tt0085547,4.4,610
20891,tt0085549,6.2,46644
20892,tt0085551,6.8,1057
20893,tt0085568,6.3,291
20894,tt0085571,5.8,161
20895,tt0085574,5.3,1248
20896,tt0085575,6.3,980
20897,tt0085576,6.3,650
20898,tt0085580,3.0,213
20899,tt0085582,4.9,140
20900,tt0085585,5.9,165
20901,tt0085588,3.9,179
20902,tt0085589,6.7,111
20903,tt0085596,4.9,181
20904,tt0085597,7.2,255
20905,tt0085599,7.4,1399
20906,tt0085601,7.2,8741
20907,tt0085602,6.2,156
20908,tt0085603,5.3,1563
20909,tt0085605,3.5,110
20910,tt0085606,6.1,237
20911,tt0085608,5.3,309
20912,tt0085615,6.8,12380
20913,tt0085619,5.3,188
20914,tt0085622,7.4,1588
20915,tt0085625,2.3,110
20916,tt0085626,7.0,440
20917,tt0085627,4.9,998
20918,tt0085628,6.1,299
20919,tt0085635,7.5,726
20920,tt0085636,4.9,41933
20921,tt0085637,7.0,323
20922,tt0085640,6.5,2885
20923,tt0085642,6.3,623
20924,tt0085656,6.8,1235
20925,tt0085660,7.1,102
20926,tt0085662,3.2,177
20927,tt0085666,6.3,218
20928,tt0085671,5.8,181
20929,tt0085672,4.0,3431
20930,tt0085678,6.1,4833
20931,tt0085688,5.7,174
20932,tt0085689,5.7,160
20933,tt0085693,6.3,3022
20934,tt0085695,7.2,254
20935,tt0085701,6.7,22584
20936,tt0085704,5.8,691
20937,tt0085706,6.0,273
20938,tt0085712,7.2,963
20939,tt0085713,6.8,374
20940,tt0085723,5.6,114
20941,tt0085724,6.4,446
20942,tt0085725,5.1,116
20943,tt0085737,3.7,233
20944,tt0085743,8.4,12834
20945,tt0085746,6.2,145
20946,tt0085748,8.0,930
20947,tt0085750,3.7,39012
20948,tt0085755,5.2,1477
20949,tt0085756,5.0,270
20950,tt0085758,4.3,267
20951,tt0085763,5.0,200
20952,tt0085764,4.4,1791
20953,tt0085767,7.5,502
20954,tt0085768,7.3,1166
20955,tt0085769,7.5,859
20956,tt0085770,2.6,400
20957,tt0085776,7.9,1041
20958,tt0085780,5.8,10567
20959,tt0085781,7.1,587
20960,tt0085785,7.2,227
20961,tt0085792,4.7,347
20962,tt0085794,7.8,84308
20963,tt0085797,5.6,103
20964,tt0085807,7.6,633
20965,tt0085811,6.1,29740
20966,tt0085815,6.8,223
20967,tt0085821,6.7,238
20968,tt0085823,4.7,125
20969,tt0085824,5.8,431
20970,tt0085829,5.7,479
20971,tt0085830,4.0,581
20972,tt0085838,6.7,1519
20973,tt0085839,6.7,226
20974,tt0085841,4.1,104
20975,tt0085843,6.6,345
20976,tt0085846,6.2,172
20977,tt0085852,6.1,5580
20978,tt0085859,7.3,20814
20979,tt0085861,3.8,101
20980,tt0085862,6.4,10666
20981,tt0085863,3.0,926
20982,tt0085864,5.2,1449
20983,tt0085867,6.6,2474
20984,tt0085868,4.9,3989
20985,tt0085869,4.5,109
20986,tt0085871,5.9,650
20987,tt0085872,6.1,1589
20988,tt0085873,5.2,720
20989,tt0085878,6.1,1235
20990,tt0085880,5.8,142
20991,tt0085883,5.0,487
20992,tt0085886,6.1,395
20993,tt0085891,5.3,2108
20994,tt0085892,3.8,504
20995,tt0085893,7.0,543
20996,tt0085894,6.4,23827
20997,tt0085895,6.1,360
20998,tt0085896,7.6,659
20999,tt0085897,5.9,326
21000,tt0085900,6.4,2341
21001,tt0085901,5.7,221
21002,tt0085908,6.8,170
21003,tt0085911,5.8,383
21004,tt0085912,7.4,613
21005,tt0085913,8.4,3542
21006,tt0085916,7.2,209
21007,tt0085918,5.1,1785
21008,tt0085919,6.6,3255
21009,tt0085933,7.3,14706
21010,tt0085934,6.8,432
21011,tt0085935,3.9,1550
21012,tt0085937,4.2,2113
21013,tt0085939,5.6,125
21014,tt0085947,7.3,248
21015,tt0085951,7.1,1044
21016,tt0085953,6.3,284
21017,tt0085959,7.5,111797
21018,tt0085963,6.5,122
21019,tt0085966,6.8,128
21020,tt0085970,6.5,20559
21021,tt0085972,6.0,153
21022,tt0085979,6.9,501
21023,tt0085980,5.3,3115
21024,tt0085981,7.2,743
21025,tt0085983,5.7,169
21026,tt0085991,7.7,1425
21027,tt0085994,6.2,1989
21028,tt0085995,7.4,94090
21029,tt0086004,7.1,330
21030,tt0086005,7.5,7528
21031,tt0086006,6.2,59855
21032,tt0086011,4.3,1165
21033,tt0086013,4.1,1364
21034,tt0086014,5.8,2850
21035,tt0086017,7.1,449
21036,tt0086022,8.1,22201
21037,tt0086024,4.9,108
21038,tt0086026,2.0,4191
21039,tt0086033,6.1,538
21040,tt0086034,6.6,93025
21041,tt0086036,6.1,2718
21042,tt0086050,5.7,2495
21043,tt0086051,4.7,470
21044,tt0086056,8.0,210
21045,tt0086058,5.9,7863
21046,tt0086064,6.1,405
21047,tt0086066,7.1,73469
21048,tt0086069,6.1,392
21049,tt0086074,5.9,566
21050,tt0086079,6.8,2745
21051,tt0086081,6.6,346
21052,tt0086087,7.4,6644
21053,tt0086088,5.0,248
21054,tt0086099,6.4,105
21055,tt0086102,7.3,1592
21056,tt0086103,7.1,131
21057,tt0086104,6.8,703
21058,tt0086107,3.9,112
21059,tt0086111,6.1,109
21060,tt0086112,7.1,3179
21061,tt0086113,5.8,2231
21062,tt0086119,3.7,147
21063,tt0086122,6.6,324
21064,tt0086129,5.1,10675
21065,tt0086135,4.9,1239
21066,tt0086136,4.7,866
21067,tt0086137,4.3,899
21068,tt0086141,3.8,1209
21069,tt0086143,5.3,5726
21070,tt0086145,4.8,171
21071,tt0086146,5.6,121
21072,tt0086148,6.8,2597
21073,tt0086149,7.4,540
21074,tt0086153,6.5,3345
21075,tt0086154,6.5,23355
21076,tt0086156,6.0,305
21077,tt0086160,6.8,192
21078,tt0086165,6.3,326
21079,tt0086170,7.1,472
21080,tt0086172,6.1,277
21081,tt0086173,5.2,190
21082,tt0086176,4.7,2276
21083,tt0086182,8.2,2592
21084,tt0086189,5.9,651
21085,tt0086190,8.3,928036
21086,tt0086192,6.2,4330
21087,tt0086194,7.3,2072
21088,tt0086197,7.8,54959
21089,tt0086199,7.1,2131
21090,tt0086200,6.8,79137
21091,tt0086203,6.6,3140
21092,tt0086205,5.3,741
21093,tt0086206,4.8,111
21094,tt0086212,5.5,452
21095,tt0086213,7.3,828
21096,tt0086214,6.1,645
21097,tt0086216,7.2,31122
21098,tt0086219,5.6,107
21099,tt0086220,6.7,631
21100,tt0086222,4.5,133
21101,tt0086226,6.7,105
21102,tt0086227,6.0,185
21103,tt0086230,8.4,2852
21104,tt0086231,8.8,2681
21105,tt0086232,5.0,1371
21106,tt0086238,4.2,299
21107,tt0086240,6.1,861
21108,tt0086242,7.2,1374
21109,tt0086244,6.5,1030
21110,tt0086247,4.4,199
21111,tt0086248,3.9,1125
21112,tt0086250,8.3,721343
21113,tt0086253,5.8,113
21114,tt0086257,5.8,255
21115,tt0086260,6.0,118
21116,tt0086262,2.9,665
21117,tt0086263,4.9,746
21118,tt0086264,4.7,2797
21119,tt0086265,5.5,371
21120,tt0086267,4.8,168
21121,tt0086274,6.0,664
21122,tt0086276,6.6,264
21123,tt0086282,6.4,483
21124,tt0086284,6.9,143
21125,tt0086286,6.1,139
21126,tt0086288,5.7,341
21127,tt0086289,3.7,432
21128,tt0086301,6.3,1479
21129,tt0086303,7.0,237
21130,tt0086304,7.0,589
21131,tt0086308,6.6,2354
21132,tt0086311,5.4,287
21133,tt0086312,7.2,17878
21134,tt0086314,5.7,389
21135,tt0086318,7.1,479
21136,tt0086319,7.7,1285
21137,tt0086320,6.3,25573
21138,tt0086325,3.6,7936
21139,tt0086330,4.0,111
21140,tt0086331,5.6,318
21141,tt0086336,6.8,8165
21142,tt0086337,6.3,542
21143,tt0086339,5.1,264
21144,tt0086340,4.3,1639
21145,tt0086343,5.6,674
21146,tt0086345,4.7,1119
21147,tt0086346,5.5,5228
21148,tt0086349,4.5,921
21149,tt0086352,5.0,2605
21150,tt0086355,6.7,5624
21151,tt0086356,6.3,6185
21152,tt0086358,8.0,1250
21153,tt0086361,4.7,14280
21154,tt0086369,6.4,772
21155,tt0086372,6.3,614
21156,tt0086373,6.7,15412
21157,tt0086374,5.5,2560
21158,tt0086377,6.5,1762
21159,tt0086379,4.9,3516
21160,tt0086381,4.3,575
21161,tt0086383,6.7,39855
21162,tt0086390,3.4,425
21163,tt0086393,5.0,63179
21164,tt0086394,4.7,990
21165,tt0086397,5.8,4525
21166,tt0086403,6.7,195
21167,tt0086405,6.1,647
21168,tt0086407,6.6,216
21169,tt0086409,5.5,138
21170,tt0086410,6.8,2415
21171,tt0086412,6.0,421
21172,tt0086420,7.4,2398
21173,tt0086421,7.4,335
21174,tt0086423,7.4,9114
21175,tt0086425,7.4,53767
21176,tt0086428,3.5,567
21177,tt0086429,6.9,5607
21178,tt0086434,5.6,429
21179,tt0086438,5.8,216
21180,tt0086442,4.2,219
21181,tt0086443,5.4,1965
21182,tt0086447,7.8,499
21183,tt0086449,4.7,1195
21184,tt0086450,6.9,10034
21185,tt0086456,6.6,531
21186,tt0086459,5.5,226
21187,tt0086461,5.5,752
21188,tt0086462,7.5,303
21189,tt0086465,7.5,131836
21190,tt0086469,3.2,168
21191,tt0086476,5.3,443
21192,tt0086477,7.9,986
21193,tt0086479,6.2,252
21194,tt0086482,6.0,124
21195,tt0086483,6.6,573
21196,tt0086484,5.5,397
21197,tt0086486,2.6,2122
21198,tt0086488,5.2,272
21199,tt0086489,6.9,1075
21200,tt0086490,6.0,175
21201,tt0086491,6.5,32370
21202,tt0086494,4.8,3810
21203,tt0086497,7.0,948
21204,tt0086498,5.2,196
21205,tt0086505,6.8,318
21206,tt0086508,6.4,8835
21207,tt0086510,7.0,6728
21208,tt0086515,7.5,455
21209,tt0086520,6.8,551
21210,tt0086523,5.6,843
21211,tt0086525,6.4,12965
21212,tt0086527,7.4,236
21213,tt0086531,5.9,128
21214,tt0086541,7.2,81322
21215,tt0086542,6.2,940
21216,tt0086543,7.2,6875
21217,tt0086546,7.3,760
21218,tt0086548,4.3,116
21219,tt0086551,7.3,5613
21220,tt0086553,6.4,170
21221,tt0086554,7.4,596
21222,tt0086557,6.0,157
21223,tt0086561,7.4,481
21224,tt0086566,6.1,458
21225,tt0086567,7.1,88505
21226,tt0086571,5.8,687
21227,tt0086577,5.2,100
21228,tt0086578,6.2,217
21229,tt0086582,4.6,1035
21230,tt0086585,5.6,269
21231,tt0086586,6.1,204
21232,tt0086589,7.0,4415
21233,tt0086593,7.1,1787
21234,tt0086594,6.8,119
21235,tt0086597,7.6,1084
21236,tt0086605,6.7,4224
21237,tt0086606,7.4,2542
21238,tt0086607,7.0,306
21239,tt0086610,5.6,5753
21240,tt0086616,6.7,141
21241,tt0086617,7.1,19000
21242,tt0086619,6.6,12279
21243,tt0086622,6.0,213
21244,tt0086625,4.7,444
21245,tt0086630,6.7,115
21246,tt0086631,6.6,308
21247,tt0086636,6.2,1869
21248,tt0086637,7.7,39189
21249,tt0086640,6.5,669
21250,tt0086642,6.5,146
21251,tt0086646,6.7,940
21252,tt0086650,7.3,5230
21253,tt0086652,5.3,105
21254,tt0086654,4.5,100
21255,tt0086655,7.3,4108
21256,tt0086833,6.4,179
21257,tt0086837,6.8,48850
21258,tt0086841,5.9,174
21259,tt0086846,6.8,983
21260,tt0086847,3.3,122
21261,tt0086850,6.5,1409
21262,tt0086852,5.9,219
21263,tt0086856,6.3,23513
21264,tt0086859,5.9,10476
21265,tt0086863,6.8,925
21266,tt0086864,6.0,100
21267,tt0086865,5.6,172
21268,tt0086868,4.9,415
21269,tt0086872,5.2,1092
21270,tt0086873,6.7,16393
21271,tt0086874,7.0,2131
21272,tt0086876,5.1,214
21273,tt0086877,4.9,593
21274,tt0086879,8.3,361028
21275,tt0086881,5.7,126
21276,tt0086884,5.5,576
21277,tt0086886,6.6,1390
21278,tt0086889,7.0,459
21279,tt0086890,6.9,906
21280,tt0086896,5.7,2631
21281,tt0086902,5.7,954
21282,tt0086904,7.1,5243
21283,tt0086910,4.5,105
21284,tt0086911,4.9,801
21285,tt0086915,6.9,133
21286,tt0086919,4.2,138
21287,tt0086926,5.5,929
21288,tt0086927,6.3,34916
21289,tt0086930,4.0,298
21290,tt0086934,7.1,516
21291,tt0086935,8.9,10194
21292,tt0086942,6.2,627
21293,tt0086945,6.3,268
21294,tt0086946,6.5,3415
21295,tt0086947,4.9,284
21296,tt0086950,5.9,249
21297,tt0086954,6.5,404
21298,tt0086955,3.8,5387
21299,tt0086960,7.3,159496
21300,tt0086961,7.5,3867
21301,tt0086964,5.6,244
21302,tt0086967,3.3,613
21303,tt0086969,7.3,21084
21304,tt0086971,4.9,324
21305,tt0086972,2.3,3381
21306,tt0086973,5.8,9764
21307,tt0086974,5.3,166
21308,tt0086977,7.5,172
21309,tt0086978,4.8,764
21310,tt0086979,7.6,85482
21311,tt0086980,4.8,492
21312,tt0086981,5.2,1037
21313,tt0086984,6.8,28003
21314,tt0086985,3.8,419
21315,tt0086987,3.0,4918
21316,tt0086988,6.2,450
21317,tt0086989,4.3,390
21318,tt0086992,6.3,1739
21319,tt0086993,7.1,23979
21320,tt0086994,7.0,2877
21321,tt0086998,5.8,5721
21322,tt0086999,5.1,3627
21323,tt0087001,5.5,1350
21324,tt0087002,5.6,166
21325,tt0087003,7.4,23429
21326,tt0087004,6.7,5379
21327,tt0087006,5.7,776
21328,tt0087008,5.8,106
21329,tt0087013,7.0,1268
21330,tt0087015,5.6,10431
21331,tt0087018,3.9,120
21332,tt0087019,6.6,1319
21333,tt0087020,7.1,3040
21334,tt0087023,2.8,165
21335,tt0087027,6.9,1096
21336,tt0087032,5.1,14678
21337,tt0087034,7.5,1413
21338,tt0087039,6.6,539
21339,tt0087041,5.1,287
21340,tt0087042,4.7,3827
21341,tt0087043,5.9,139
21342,tt0087045,6.5,118
21343,tt0087050,5.7,46102
21344,tt0087054,6.7,2567
21345,tt0087060,7.0,2623
21346,tt0087062,5.5,8905
21347,tt0087065,6.6,6703
21348,tt0087066,7.0,130
21349,tt0087068,5.2,893
21350,tt0087072,6.7,1678
21351,tt0087075,6.7,14614
21352,tt0087078,5.9,75072
21353,tt0087085,6.0,147
21354,tt0087088,7.3,592
21355,tt0087089,6.5,16083
21356,tt0087091,6.7,1761
21357,tt0087092,6.7,237
21358,tt0087096,5.2,1159
21359,tt0087100,6.4,6231
21360,tt0087102,5.8,154
21361,tt0087115,6.0,104
21362,tt0087121,7.3,270
21363,tt0087123,8.1,3054
21364,tt0087127,4.6,4181
21365,tt0087129,6.6,654
21366,tt0087130,4.5,1758
21367,tt0087132,5.2,274
21368,tt0087133,5.7,222
21369,tt0087134,3.7,174
21370,tt0087137,6.8,588
21371,tt0087142,5.7,399
21372,tt0087144,6.6,985
21373,tt0087145,6.8,223
21374,tt0087147,6.7,946
21375,tt0087148,6.6,821
21376,tt0087150,6.4,354
21377,tt0087164,7.7,1198
21378,tt0087175,6.3,13411
21379,tt0087181,6.0,793
21380,tt0087182,6.5,121764
21381,tt0087188,7.6,5410
21382,tt0087197,6.5,6813
21383,tt0087198,4.0,218
21384,tt0087202,6.7,116
21385,tt0087205,6.9,146
21386,tt0087208,6.2,283
21387,tt0087222,6.1,3376
21388,tt0087229,4.5,1879
21389,tt0087231,6.8,10449
21390,tt0087233,6.5,12355
21391,tt0087237,5.1,831
21392,tt0087238,5.8,221
21393,tt0087243,4.8,679
21394,tt0087246,7.0,649
21395,tt0087247,5.7,2948
21396,tt0087250,6.5,1277
21397,tt0087258,2.2,2982
21398,tt0087260,5.5,810
21399,tt0087262,6.1,28732
21400,tt0087263,6.3,2122
21401,tt0087265,6.2,4824
21402,tt0087268,6.5,2074
21403,tt0087270,4.3,217
21404,tt0087277,6.6,68479
21405,tt0087280,6.8,9066
21406,tt0087282,3.7,390
21407,tt0087284,6.2,852
21408,tt0087287,4.5,291
21409,tt0087289,4.5,234
21410,tt0087290,2.4,109
21411,tt0087297,6.9,466
21412,tt0087298,6.0,43484
21413,tt0087301,8.2,767
21414,tt0087303,4.7,133
21415,tt0087310,6.2,270
21416,tt0087313,6.4,1408
21417,tt0087314,5.2,109
21418,tt0087315,4.9,195
21419,tt0087320,6.4,169
21420,tt0087328,7.6,1315
21421,tt0087332,7.8,347267
21422,tt0087333,4.1,462
21423,tt0087336,4.8,1055
21424,tt0087337,5.3,1366
21425,tt0087344,6.3,5874
21426,tt0087349,8.9,1622
21427,tt0087350,4.9,141
21428,tt0087354,5.6,615
21429,tt0087359,5.4,1723
21430,tt0087363,7.3,191971
21431,tt0087365,6.4,17424
21432,tt0087366,5.9,295
21433,tt0087373,7.6,1728
21434,tt0087374,3.9,547
21435,tt0087376,6.8,287
21436,tt0087377,7.2,727
21437,tt0087379,5.2,198
21438,tt0087384,4.9,566
21439,tt0087385,4.9,3077
21440,tt0087386,5.8,1919
21441,tt0087387,6.9,105
21442,tt0087391,6.4,132
21443,tt0087397,5.9,441
21444,tt0087399,5.3,657
21445,tt0087402,3.7,167
21446,tt0087412,3.7,307
21447,tt0087417,7.5,549
21448,tt0087418,4.2,350
21449,tt0087425,5.0,3012
21450,tt0087428,6.0,7673
21451,tt0087429,5.8,166
21452,tt0087430,6.2,313
21453,tt0087432,6.7,2288
21454,tt0087433,7.1,2105
21455,tt0087436,4.6,877
21456,tt0087451,5.7,9691
21457,tt0087452,6.1,5100
21458,tt0087456,7.0,632
21459,tt0087461,4.4,145
21460,tt0087462,6.6,146
21461,tt0087464,5.9,1235
21462,tt0087469,7.6,438049
21463,tt0087472,5.8,2834
21464,tt0087473,6.6,223
21465,tt0087474,5.9,252
21466,tt0087476,4.4,125
21467,tt0087479,3.6,663
21468,tt0087481,7.2,8961
21469,tt0087482,5.8,2821
21470,tt0087488,8.3,918
21471,tt0087495,7.1,492
21472,tt0087507,6.6,13024
21473,tt0087513,3.6,679
21474,tt0087520,6.1,982
21475,tt0087523,4.7,361
21476,tt0087525,5.9,775
21477,tt0087527,6.2,3263
21478,tt0087528,6.1,237
21479,tt0087530,7.4,932
21480,tt0087537,7.9,2528
21481,tt0087538,7.2,171512
21482,tt0087543,7.2,227
21483,tt0087544,8.1,144986
21484,tt0087545,7.3,771
21485,tt0087550,6.2,596
21486,tt0087553,7.8,50542
21487,tt0087555,5.6,461
21488,tt0087556,4.3,260
21489,tt0087564,6.6,405
21490,tt0087566,7.0,584
21491,tt0087571,6.8,102
21492,tt0087576,5.1,134
21493,tt0087578,7.2,11564
21494,tt0087580,6.8,247
21495,tt0087589,5.9,2000
21496,tt0087592,5.6,1539
21497,tt0087594,6.1,770
21498,tt0087597,6.8,37524
21499,tt0087602,5.9,133
21500,tt0087606,7.4,1601
21501,tt0087607,4.9,131
21502,tt0087611,4.1,269
21503,tt0087616,4.4,1154
21504,tt0087622,6.2,5940
21505,tt0087623,6.5,487
21506,tt0087625,4.6,320
21507,tt0087627,5.7,116
21508,tt0087629,6.1,1912
21509,tt0087635,6.3,6521
21510,tt0087643,4.6,169
21511,tt0087644,7.8,5008
21512,tt0087648,5.5,227
21513,tt0087650,8.1,3912
21514,tt0087651,6.9,224
21515,tt0087652,6.4,192
21516,tt0087653,6.2,739
21517,tt0087658,4.2,282
21518,tt0087660,7.8,2724
21519,tt0087666,5.8,1285
21520,tt0087667,7.2,211
21521,tt0087669,3.3,157
21522,tt0087677,7.0,1413
21523,tt0087678,5.7,105
21524,tt0087679,6.0,121
21525,tt0087681,6.6,1306
21526,tt0087682,6.7,2246
21527,tt0087683,7.4,197
21528,tt0087685,6.0,283
21529,tt0087688,6.7,930
21530,tt0087689,5.5,125
21531,tt0087699,6.9,294
21532,tt0087700,3.7,2214
21533,tt0087705,4.5,111
21534,tt0087706,6.3,168
21535,tt0087709,7.5,369
21536,tt0087710,6.3,640
21537,tt0087712,5.9,163
21538,tt0087716,7.0,249
21539,tt0087718,6.0,2656
21540,tt0087720,6.9,2395
21541,tt0087722,5.8,786
21542,tt0087723,5.2,235
21543,tt0087727,5.5,13514
21544,tt0087730,6.1,416
21545,tt0087731,8.2,992
21546,tt0087736,7.1,147
21547,tt0087739,3.7,565
21548,tt0087741,6.1,149
21549,tt0087742,6.2,1568
21550,tt0087746,5.2,1642
21551,tt0087747,6.5,10685
21552,tt0087751,6.1,2936
21553,tt0087755,6.9,19073
21554,tt0087759,5.6,1434
21555,tt0087763,7.2,761
21556,tt0087765,6.7,141
21557,tt0087777,5.5,1063
21558,tt0087779,5.1,123
21559,tt0087781,7.5,43216
21560,tt0087784,4.6,192
21561,tt0087786,4.9,131
21562,tt0087788,4.6,212
21563,tt0087789,6.9,814
21564,tt0087795,4.9,1314
21565,tt0087796,5.0,1883
21566,tt0087798,4.2,1995
21567,tt0087799,6.4,17971
21568,tt0087800,7.5,200307
21569,tt0087803,7.1,64875
21570,tt0087805,5.4,3835
21571,tt0087806,4.1,637
21572,tt0087810,5.5,1932
21573,tt0087811,5.5,101
21574,tt0087814,7.7,5319
21575,tt0087815,4.8,168
21576,tt0087817,6.2,746
21577,tt0087818,6.6,842
21578,tt0087821,7.5,3268
21579,tt0087823,6.9,192
21580,tt0087828,6.1,100
21581,tt0087829,4.7,378
21582,tt0087830,4.4,279
21583,tt0087835,5.5,2274
21584,tt0087837,6.5,568
21585,tt0087843,8.4,302317
21586,tt0087844,6.2,163
21587,tt0087852,5.0,764
21588,tt0087855,7.3,1210
21589,tt0087864,5.8,1404
21590,tt0087866,5.4,2899
21591,tt0087868,7.5,380
21592,tt0087869,6.5,116
21593,tt0087878,7.1,371
21594,tt0087881,5.4,157
21595,tt0087884,8.1,86582
21596,tt0087885,5.3,360
21597,tt0087886,6.6,149
21598,tt0087888,6.2,226
21599,tt0087889,5.1,762
21600,tt0087892,7.3,16653
21601,tt0087897,6.5,101
21602,tt0087898,7.1,252
21603,tt0087900,6.8,118
21604,tt0087901,5.5,343
21605,tt0087903,5.3,2523
21606,tt0087909,6.8,22685
21607,tt0087910,6.1,13857
21608,tt0087913,6.3,371
21609,tt0087917,5.3,635
21610,tt0087918,5.5,254
21611,tt0087921,7.4,10018
21612,tt0087925,6.4,111
21613,tt0087927,6.0,124
21614,tt0087928,6.7,111491
21615,tt0087932,6.7,7664
21616,tt0087942,5.8,229
21617,tt0087944,4.8,130
21618,tt0087945,3.5,833
21619,tt0087951,5.5,4430
21620,tt0087956,5.8,788
21621,tt0087957,6.6,19104
21622,tt0087958,6.2,160
21623,tt0087959,6.3,213
21624,tt0087964,5.2,281
21625,tt0087966,5.8,193
21626,tt0087968,6.7,4031
21627,tt0087971,6.8,1813
21628,tt0087980,6.6,4890
21629,tt0087981,6.0,5641
21630,tt0087983,6.4,1850
21631,tt0087985,6.4,50449
21632,tt0087986,6.4,123
21633,tt0087993,5.3,103
21634,tt0087995,6.9,33119
21635,tt0087998,6.0,4045
21636,tt0088000,6.6,47947
21637,tt0088001,3.9,6731
21638,tt0088002,7.2,3918
21639,tt0088004,5.8,386
21640,tt0088006,6.3,826
21641,tt0088007,6.3,6225
21642,tt0088008,5.3,689
21643,tt0088009,7.1,1087
21644,tt0088011,6.9,80975
21645,tt0088015,7.3,10162
21646,tt0088019,4.6,234
21647,tt0088021,7.8,488
21648,tt0088023,6.2,221
21649,tt0088024,5.9,11368
21650,tt0088025,5.9,171
21651,tt0088027,5.8,201
21652,tt0088028,6.7,595
21653,tt0088031,8.2,1691
21654,tt0088034,6.5,155
21655,tt0088040,8.1,3226
21656,tt0088041,7.3,382
21657,tt0088044,6.3,3798
21658,tt0088046,4.6,208
21659,tt0088058,5.7,128
21660,tt0088059,6.2,129
21661,tt0088066,5.9,830
21662,tt0088067,6.3,280
21663,tt0088070,7.1,603
21664,tt0088072,5.1,244
21665,tt0088073,4.8,181
21666,tt0088074,7.3,2616
21667,tt0088083,7.7,11705
21668,tt0088089,3.7,288
21669,tt0088090,6.2,231
21670,tt0088092,4.6,178
21671,tt0088093,6.7,165
21672,tt0088097,7.1,361
21673,tt0088099,7.4,2577
21674,tt0088100,2.6,3165
21675,tt0088102,5.5,201
21676,tt0088103,4.9,4274
21677,tt0088105,6.1,248
21678,tt0088107,7.2,588
21679,tt0088111,6.9,1288
21680,tt0088116,5.1,575
21681,tt0088117,5.9,13093
21682,tt0088118,6.6,117
21683,tt0088126,7.1,127
21684,tt0088128,7.1,102767
21685,tt0088133,4.1,377
21686,tt0088134,2.6,736
21687,tt0088135,5.0,346
21688,tt0088138,5.2,253
21689,tt0088142,4.0,118
21690,tt0088146,7.2,8609
21691,tt0088151,7.0,241
21692,tt0088153,6.3,537
21693,tt0088155,5.9,121
21694,tt0088157,5.4,813
21695,tt0088161,6.2,67766
21696,tt0088163,4.0,117
21697,tt0088167,6.5,892
21698,tt0088170,6.7,73295
21699,tt0088172,7.0,41736
21700,tt0088175,7.2,1017
21701,tt0088176,6.6,691
21702,tt0088184,7.5,33805
21703,tt0088185,5.6,136
21704,tt0088187,4.6,114
21705,tt0088194,6.7,17552
21706,tt0088195,5.8,527
21707,tt0088199,4.5,410
21708,tt0088200,6.0,183
21709,tt0088202,5.5,431
21710,tt0088206,4.4,18268
21711,tt0088207,5.0,591
21712,tt0088208,4.3,110
21713,tt0088210,4.6,208
21714,tt0088213,5.9,4189
21715,tt0088222,7.1,440
21716,tt0088224,5.8,3945
21717,tt0088229,6.2,144
21718,tt0088230,7.2,418
21719,tt0088241,7.8,2175
21720,tt0088242,6.1,3800
21721,tt0088247,8.0,784356
21722,tt0088250,6.7,139
21723,tt0088255,5.1,720
21724,tt0088256,5.8,1544
21725,tt0088258,7.9,126671
21726,tt0088268,6.1,131
21727,tt0088269,6.2,378
21728,tt0088272,6.3,15463
21729,tt0088274,2.8,129
21730,tt0088276,7.1,178
21731,tt0088286,7.2,58881
21732,tt0088292,5.0,474
21733,tt0088299,7.4,1589
21734,tt0088300,3.8,258
21735,tt0088307,5.8,229
21736,tt0088312,7.5,710
21737,tt0088315,6.6,1692
21738,tt0088318,7.7,2177
21739,tt0088322,7.0,4809
21740,tt0088323,7.4,129458
21741,tt0088326,6.0,2425
21742,tt0088330,5.8,598
21743,tt0088333,5.7,3059
21744,tt0088334,7.5,1648
21745,tt0088335,7.0,346
21746,tt0088336,6.7,2103
21747,tt0088338,8.6,4714
21748,tt0088344,4.8,701
21749,tt0088353,4.4,246
21750,tt0088354,6.6,171
21751,tt0088355,6.9,600
21752,tt0088357,6.0,369
21753,tt0088358,5.0,143
21754,tt0088359,4.5,462
21755,tt0088361,6.8,122
21756,tt0088379,4.3,1506
21757,tt0088380,2.6,2415
21758,tt0088383,6.4,264
21759,tt0088385,3.9,420
21760,tt0088392,4.8,437
21761,tt0088393,4.7,678
21762,tt0088395,4.0,937
21763,tt0088399,5.8,144
21764,tt0088402,6.1,2331
21765,tt0088405,5.8,251
21766,tt0088414,6.0,13671
21767,tt0088423,6.5,674
21768,tt0088427,4.4,321
