Type,,Air,Air,Water,Water
Info,,AirQuality,AirPollution,WaterQuality,WaterPollution
 Slovenia,Litija,50.0,50.0,100.0,0.0
 Slovenia,Ljubljana,72.16494845360825,27.835051546391753,82.41758241758242,17.58241758241758
 Slovenia,Maribor,76.25,23.75,81.25,18.75
 Slovenia,Murska Sobota,62.5,37.5,50.0,50.0
 Slovenia,Nova Gorica,75.0,25.0,87.5,12.5
 Slovenia,Ravne na Koroskem,75.0,25.0,50.0,50.0
 Slovenia,Skofja Loka,100.0,0.0,100.0,0.0
 Slovenia,Slovenj Gradec,75.0,25.0,100.0,0.0
 Slovenia,Slovenska Bistrica,100.0,0.0,25.0,75.0
 Slovenia,Velenje,75.0,25.0,50.0,50.0
 Slovenia,Zagorje ob Savi,62.5,37.5,50.0,50.0
 Solomon Islands,Honiara,39.0625,60.9375,15.277777777777786,84.72222222222221
 Somalia,Bayla,100.0,0.0,100.0,0.0
 Somalia,Mogadishu,60.0,40.0,42.50000000000001,57.49999999999999
 South Africa,Alberton,28.125,71.875,40.625,59.375
 South Africa,Benoni,50.0,50.0,37.5,62.5
 South Africa,Bloemfontein,45.83333333333333,54.16666666666667,37.5,62.5
 South Africa,Boksburg,50.0,50.0,50.0,50.0
 South Africa,Cape Town,68.61111111111111,31.388888888888886,49.57386363636363,50.42613636363637
 South Africa,Centurion,25.0,75.0,27.777777777777786,72.22222222222221
 South Africa,Drummond,12.5,87.5,50.0,50.0
 South Africa,Durban,57.72058823529412,42.27941176470588,39.77272727272727,60.22727272727273
 South Africa,East London,70.83333333333334,29.166666666666657,41.666666666666664,58.333333333333336
 South Africa,Ermelo,50.0,50.0,50.0,50.0
 South Africa,Franschhoek,50.0,50.0,25.0,75.0
 South Africa,George,93.75,6.25,87.5,12.5
 South Africa,Hermanus,100.0,0.0,100.0,0.0
 South Africa,Johannesburg,42.759562841530055,57.240437158469945,42.63888888888889,57.36111111111111
 South Africa,Kempton Park,37.5,62.5,50.0,50.0
 South Africa,Kimberley,31.25,68.75,12.5,87.5
 South Africa,Klerksdorp,75.0,25.0,25.0,75.0
 South Africa,Knysna,100.0,0.0,75.0,25.0
 South Africa,Krugersdorp,25.0,75.0,0.0,100.0
 South Africa,KwaMhlanga,50.0,50.0,50.0,50.0
 South Africa,Lephalale,62.5,37.5,50.0,50.0
 South Africa,Middelburg,54.16666666666666,45.83333333333334,0.0,100.0
 South Africa,Midrand,16.666666666666668,83.33333333333333,50.0,50.0
 South Africa,Mossel Bay,100.0,0.0,100.0,0.0
 South Africa,Newcastle,6.25,93.75,18.75,81.25
 South Africa,Paarl,100.0,0.0,100.0,0.0
 South Africa,Pietermaritzburg,29.6875,70.3125,20.3125,79.6875
 South Africa,Polokwane,50.0,50.0,50.0,50.0
 South Africa,Port Elizabeth,80.26315789473684,19.736842105263165,43.75,56.25
 South Africa,Port Shepstone,75.0,25.0,0.0,100.0
 South Africa,Potchefstroom,43.75,56.25,15.625,84.375
 South Africa,Pretoria,50.32894736842105,49.67105263157895,42.25352112676056,57.74647887323944
 South Africa,Randburg,83.33333333333333,16.66666666666667,66.66666666666666,33.333333333333336
 South Africa,Richards Bay,75.0,25.0,75.0,25.0
 South Africa,Rustenburg,25.0,75.0,25.0,75.0
 South Africa,Sandton,64.58333333333334,35.41666666666666,66.66666666666666,33.333333333333336
 South Africa,Secunda,9.090909090909088,90.9090909090909,39.28571428571429,60.71428571428571
 South Africa,Springs,0.0,100.0,50.0,50.0
 South Africa,Stellenbosch,75.0,25.0,41.666666666666664,58.333333333333336
 South Africa,Uitenhage,100.0,0.0,100.0,0.0
 South Africa,Upington,100.0,0.0,87.5,12.5
 South Africa,Vanderbijlpark,11.666666666666664,88.33333333333334,10.416666666666671,89.58333333333333
 South Africa,Vereeniging,8.333333333333332,91.66666666666667,0.0,100.0
 South Africa,Welkom,75.0,25.0,0.0,100.0
 South Africa,Witbank,16.249999999999996,83.75,1.5625,98.4375
 South Korea,Andong,25.0,75.0,50.0,50.0
 South Korea,Ansan,33.333333333333336,66.66666666666666,75.0,25.0
 South Korea,Anyang,7.500000000000001,92.5,41.666666666666664,58.333333333333336
 South Korea,Bucheon,9.999999999999998,90.0,100.0,0.0
 South Korea,Busan,44.73684210526316,55.26315789473684,51.666666666666664,48.333333333333336
 South Korea,Changwon,31.25,68.75,25.0,75.0
 South Korea,Cheonan,25.0,75.0,50.0,50.0
 South Korea,Cheongju,7.142857142857145,92.85714285714286,50.0,50.0
 South Korea,Chuncheon,31.25,68.75,87.5,12.5
 South Korea,Daegu,27.94117647058824,72.05882352941177,50.0,50.0
 South Korea,Daejeon,33.92857142857143,66.07142857142857,57.5,42.5
 South Korea,Gangneung,25.0,75.0,50.0,50.0
 South Korea,Geoje,37.5,62.5,50.0,50.0
 South Korea,Gimcheon,25.0,75.0,50.0,50.0
 South Korea,Gumi,25.0,75.0,50.0,50.0
 South Korea,Gunsan,12.5,87.5,50.0,50.0
 South Korea,Gwangju,41.66666666666667,58.33333333333333,100.0,0.0
 South Korea,Gwangyang,0.0,100.0,0.0,100.0
 South Korea,Gyeongju,25.0,75.0,50.0,50.0
 South Korea,Icheon,0.0,100.0,0.0,100.0
 South Korea,Incheon,27.083333333333336,72.91666666666666,66.66666666666666,33.333333333333336
 South Korea,Jecheon,12.5,87.5,50.0,50.0
 South Korea,Jeju,50.0,50.0,39.28571428571429,60.71428571428571
 South Korea,Jeonju,19.444444444444443,80.55555555555556,0.0,100.0
 South Korea,Mokpo,37.5,62.5,50.0,50.0
 South Korea,Pohang,43.75,56.25,62.5,37.5
 South Korea,Pyeongtaek,0.0,100.0,25.0,75.0
 South Korea,Seongnam,12.5,87.5,50.0,50.0
 South Korea,Seosan,37.5,62.5,50.0,50.0
 South Korea,Seoul,33.76288659793815,66.23711340206185,63.547486033519554,36.452513966480446
 South Korea,Suwon,28.125,71.875,93.75,6.25
 South Korea,Uijeongbu,25.0,75.0,50.0,50.0
 South Korea,Ulsan,27.500000000000004,72.5,62.5,37.5
 South Korea,Wonju,12.5,87.5,50.0,50.0
 South Korea,Yeosu,25.0,75.0,50.0,50.0
 South Sudan,Juba,62.5,37.5,25.0,75.0
 Spain,Albacete,75.0,25.0,87.5,12.5
 Spain,Alcala de Henares,75.0,25.0,50.0,50.0
 Spain,Algeciras,75.0,25.0,50.0,50.0
 Spain,Alicante,80.68181818181819,19.318181818181813,59.375,40.625
 Spain,Almeria,75.0,25.0,56.25,43.75
 Spain,Aranjuez,100.0,0.0,100.0,0.0
 Spain,Arrecife,80.0,20.0,100.0,0.0
 Spain,Avila,87.5,12.5,50.0,50.0
 Spain,Aviles,50.0,50.0,50.0,50.0
 Spain,Badajoz,96.875,3.125,56.25,43.75
 Spain,Badalona,87.5,12.5,50.0,50.0
 Spain,Barakaldo,87.5,12.5,50.0,50.0
 Spain,Barcelona,35.49723756906077,64.50276243093923,48.68421052631579,51.31578947368421
 Spain,Benidorm,80.55555555555556,19.444444444444443,50.0,50.0
 Spain,Bilbao,70.0,30.0,73.68421052631578,26.315789473684216
 Spain,Burgos,100.0,0.0,66.66666666666666,33.333333333333336
 Spain,Caceres,100.0,0.0,50.0,50.0
 Spain,Cadiz,77.77777777777779,22.222222222222214,75.0,25.0
 Spain,Cartagena,65.625,34.375,75.0,25.0
 Spain,Castello de la Plana,87.5,12.5,75.0,25.0
 Spain,Ciudad Real,82.14285714285714,17.85714285714286,100.0,0.0
 Spain,Cordoba,85.71428571428572,14.285714285714278,91.66666666666667,8.333333333333332
 Spain,Coslada,70.83333333333334,29.166666666666657,50.0,50.0
 Spain,Cuevas del Almanzora,62.5,37.5,50.0,50.0
 Spain,Elche,85.0,15.0,58.33333333333333,41.66666666666667
 Spain,Ferrol,100.0,0.0,50.0,50.0
 Spain,Fuenlabrada,87.5,12.5,0.0,100.0
 Spain,Gandia,100.0,0.0,50.0,50.0
 Spain,Getafe,45.83333333333333,54.16666666666667,100.0,0.0
 Spain,Gijon,50.0,50.0,75.0,25.0
 Spain,Girona,100.0,0.0,100.0,0.0
 Spain,Granada,58.92857142857143,41.07142857142857,85.71428571428572,14.285714285714285
 Spain,Guadalajara,75.0,25.0,25.0,75.0
 Spain,Huelva,40.0,60.0,50.0,50.0
 Spain,Huesca,100.0,0.0,50.0,50.0
 Spain,Ibiza,68.75,31.25,50.0,50.0
 Spain,Jaen,75.0,25.0,62.5,37.5
 Spain,Jerez de la Frontera,67.85714285714286,32.14285714285714,75.0,25.0
 Spain,La Linea de la Concepcion,37.5,62.5,25.0,75.0
 Spain,Las Palmas de Gran Canaria,70.45454545454545,29.545454545454547,51.38888888888889,48.61111111111111
 Spain,Leon,83.33333333333333,16.66666666666667,68.75,31.25
 Spain,Lugo,100.0,0.0,50.0,50.0
 Spain,Madrid,36.234177215189874,63.765822784810126,81.04575163398692,18.954248366013072
 Spain,Malaga,75.0,25.0,69.44444444444444,30.55555555555556
 Spain,Marbella,94.64285714285714,5.357142857142861,57.14285714285714,42.85714285714286
 Spain,Mostoles,87.5,12.5,50.0,50.0
 Spain,Murcia,68.18181818181819,31.818181818181813,67.85714285714286,32.14285714285714
 Spain,Ourense,100.0,0.0,66.66666666666666,33.333333333333336
 Spain,Oviedo,67.85714285714286,32.14285714285714,75.0,25.0
 Spain,Palencia,79.16666666666667,20.83333333333333,62.5,37.5
 Spain,Palma,75.0,25.0,63.33333333333333,36.66666666666667
 Spain,Pamplona,100.0,0.0,100.0,0.0
 Spain,Plasencia,75.0,25.0,50.0,50.0
 Spain,Ponferrada,100.0,0.0,50.0,50.0
 Spain,Pontevedra,96.42857142857144,3.571428571428555,83.33333333333333,16.666666666666668
 Spain,Puerto de la Cruz,100.0,0.0,37.5,62.5
 Spain,Ribeseya,100.0,0.0,50.0,50.0
 Spain,Ronda,100.0,0.0,100.0,0.0
 Spain,Sabadell,50.0,50.0,100.0,0.0
 Spain,Sagunto,100.0,0.0,50.0,50.0
 Spain,Salamanca,96.42857142857144,3.571428571428555,75.0,25.0
 Spain,San Cristobal de La Laguna,80.0,20.0,0.0,100.0
 Spain,Santa Cruz de Tenerife,80.0,20.0,53.57142857142857,46.42857142857143
 Spain,Santander,83.33333333333333,16.66666666666667,89.28571428571428,10.714285714285715
 Spain,Santiago de Compostela,95.83333333333331,4.166666666666686,62.5,37.5
 Spain,Segovia,100.0,0.0,100.0,0.0
 Spain,Seville,57.14285714285714,42.85714285714286,76.19047619047619,23.809523809523807
 Spain,Talavera de la Reina,91.66666666666669,8.333333333333314,50.0,50.0
 Spain,Tarragona,50.0,50.0,55.0,45.0
 Spain,Teruel,100.0,0.0,50.0,50.0
 Spain,Toledo,75.0,25.0,50.0,50.0
 Spain,Valencia,59.65909090909091,40.34090909090909,61.58536585365854,38.41463414634146
 Spain,Valladolid,70.0,30.0,58.33333333333333,41.66666666666667
 Spain,Vic,100.0,0.0,100.0,0.0
 Spain,Vigo,86.45833333333333,13.541666666666671,78.75,21.250000000000004
 Spain,Vilanova i la Geltru,87.5,12.5,50.0,50.0
 Spain,Zamora city,100.0,0.0,50.0,50.0
 Spain,Zaragoza,80.55555555555556,19.444444444444443,67.85714285714286,32.14285714285714
 Sri Lanka,Badulla,50.0,50.0,50.0,50.0
 Sri Lanka,Colombo,45.13274336283185,54.86725663716815,37.26851851851851,62.73148148148149
 Sri Lanka,Galle,75.0,25.0,62.5,37.5
 Sri Lanka,Jaffna,53.57142857142857,46.42857142857143,46.42857142857143,53.57142857142857
 Sri Lanka,Kalutara,75.0,25.0,25.0,75.0
 Sri Lanka,Kandy,28.125,71.875,56.57894736842105,43.42105263157895
 Sri Lanka,Kurunegala,50.0,50.0,0.0,100.0
 Sri Lanka,Matara,25.0,75.0,33.33333333333334,66.66666666666666
 Sri Lanka,Negombo,30.55555555555556,69.44444444444444,30.555555555555557,69.44444444444444
 Sri Lanka,Nuwara Eliya,83.33333333333333,16.66666666666667,83.33333333333333,16.666666666666668
 Sri Lanka,Sri Jayawardenepura Kotte,75.0,25.0,25.0,75.0
 Sudan,Khartoum,42.85714285714286,57.14285714285714,21.875,78.125
 Sudan,Nyala,100.0,0.0,100.0,0.0
 Sudan,Omdurman,25.0,75.0,37.5,62.5
 Sudan,Wad Madani,100.0,0.0,75.0,25.0
 Suriname,Paramaribo,61.36363636363637,38.63636363636363,45.45454545454546,54.54545454545454
 Sweden,Gothenburg,82.25806451612902,17.741935483870975,79.46428571428572,20.535714285714285
 Sweden,Helsingborg,31.25,68.75,65.0,35.0
 Sweden,Kalmar,100.0,0.0,50.0,50.0
 Sweden,Linkoping,85.0,15.0,100.0,0.0
 Sweden,Molndal,100.0,0.0,50.0,50.0
 Sweden,Mora,75.0,25.0,100.0,0.0
 Sweden,Nykoping,100.0,0.0,50.0,50.0
 Sweden,Orebro,87.5,12.5,87.5,12.5
 Sweden,Skovde,100.0,0.0,100.0,0.0
 Sweden,Solna,58.333333333333336,41.666666666666664,75.0,25.0
 Sweden,Stockholm,83.20610687022901,16.793893129770993,84.9609375,15.0390625
 Sweden,Umea,97.2222222222222,2.7777777777778,100.0,0.0
 Sweden,Uppsala,88.54166666666667,11.458333333333329,92.10526315789474,7.8947368421052655
 Sweden,Vasteras,80.76923076923077,19.230769230769226,83.33333333333333,16.666666666666668
 Sweden,Visby,75.0,25.0,100.0,0.0
 Switzerland,Aarau,87.5,12.5,100.0,0.0
 Switzerland,Aigle,75.0,25.0,75.0,25.0
 Switzerland,Baar,75.0,25.0,50.0,50.0
 Switzerland,Baden,75.0,25.0,80.0,20.0
 Switzerland,Basel,81.66666666666667,18.33333333333333,73.07692307692308,26.923076923076923
 Switzerland,Bern,94.3181818181818,5.681818181818201,87.5,12.5
 Switzerland,Biel/Bienne,37.5,62.5,68.75,31.25
 Switzerland,Cham,100.0,0.0,100.0,0.0
 Switzerland,Chur,100.0,0.0,100.0,0.0
 Switzerland,Davos,100.0,0.0,50.0,50.0
 Switzerland,Dubendorf,100.0,0.0,50.0,50.0
 Switzerland,Fribourg,92.85714285714286,7.142857142857139,75.0,25.0
 Switzerland,Geneva,71.53846153846153,28.461538461538467,82.62711864406779,17.3728813559322
 Switzerland,La Chaux-de-Fonds,75.0,25.0,100.0,0.0
 Switzerland,Lancy,75.0,25.0,100.0,0.0
 Switzerland,Langenthal,100.0,0.0,100.0,0.0
 Switzerland,Lausanne,78.26086956521738,21.739130434782624,82.5,17.5
 Switzerland,Lucerne,71.66666666666667,28.33333333333333,78.125,21.875
 Switzerland,Lugano,67.85714285714286,32.14285714285714,87.5,12.5
 Switzerland,Montreux,62.5,37.5,50.0,50.0
 Switzerland,Neuchatel,92.85714285714286,7.142857142857139,100.0,0.0
 Switzerland,Nyon,100.0,0.0,100.0,0.0
 Switzerland,Olten,80.0,20.0,0.0,100.0
 Switzerland,Riehen,100.0,0.0,50.0,50.0
 Switzerland,Schaffhausen,87.5,12.5,81.25,18.75
 Switzerland,Sion,80.0,20.0,93.75,6.25
 Switzerland,Solothurn,100.0,0.0,50.0,50.0
 Switzerland,St. Gallen,96.875,3.125,100.0,0.0
 Switzerland,Vernier,12.5,87.5,25.0,75.0
 Switzerland,Vevey,100.0,0.0,100.0,0.0
 Switzerland,Winterthur,91.66666666666669,8.333333333333314,100.0,0.0
 Switzerland,Zug,91.66666666666669,8.333333333333314,91.66666666666667,8.333333333333332
 Switzerland,Zurich,83.80952380952381,16.19047619047619,89.28571428571428,10.714285714285715
 Syria,Aleppo,25.0,75.0,44.99999999999999,55.00000000000001
 Syria,Azaz,8.333333333333332,91.66666666666667,50.0,50.0
 Syria,Baniyas,25.0,75.0,8.333333333333314,91.66666666666669
 Syria,Darayya,100.0,0.0,75.0,25.0
 Syria,Jableh,0.0,100.0,0.0,100.0
 Syria,Latakia,62.5,37.5,62.5,37.5
 Syria,Tartus,0.0,100.0,0.0,100.0
 Taiwan,Kaohsiung,20.454545454545453,79.54545454545455,28.33333333333333,71.66666666666667
 Taiwan,Keelung,50.0,50.0,50.0,50.0
 Taiwan,Puli,25.0,75.0,50.0,50.0
 Taiwan,Taichung,22.794117647058822,77.20588235294117,24.206349206349216,75.79365079365078
 Taiwan,Tainan,31.25,68.75,31.25,68.75
 Taiwan,Taipei,52.47933884297521,47.52066115702479,55.12820512820512,44.87179487179488
 Tajikistan,Dushanbe,41.66666666666667,58.33333333333333,38.88888888888888,61.11111111111112
 Tanzania,Arusha,91.66666666666669,8.333333333333314,50.0,50.0
 Tanzania,Dar es Salaam,46.875,53.125,24.0,76.0
 Tanzania,Dodoma,50.0,50.0,50.0,50.0
 Tanzania,Morogoro,66.66666666666666,33.33333333333334,0.0,100.0
 Tanzania,Moshi,75.0,25.0,100.0,0.0
 Tanzania,Mtwara,50.0,50.0,50.0,50.0
 Tanzania,Mwanza,60.0,40.0,44.99999999999999,55.00000000000001
 Tanzania,Songea,62.5,37.5,25.0,75.0
 Thailand,Bang Kruai,25.0,75.0,50.0,50.0
 Thailand,Bangkok,26.851851851851848,73.14814814814815,29.166666666666657,70.83333333333334
 Thailand,Chachoengsao,75.0,25.0,0.0,100.0
 Thailand,Chiang Mai,19.27710843373494,80.72289156626506,40.54054054054054,59.45945945945946
 Thailand,Chiang Rai,22.36842105263157,77.63157894736842,37.5,62.5
 Thailand,Chon Buri,60.71428571428571,39.28571428571429,50.0,50.0
 Thailand,Hat Yai,75.0,25.0,75.0,25.0
 Thailand,Hua Hin,39.285714285714285,60.714285714285715,23.214285714285722,76.78571428571428
 Thailand,Khlong Luang,25.0,75.0,75.0,25.0
 Thailand,Khon Kaen,42.85714285714286,57.14285714285714,37.5,62.5
 Thailand,Krabi,100.0,0.0,50.0,50.0
 Thailand,Lampang,12.5,87.5,50.0,50.0
 Thailand,Loei,37.5,62.5,50.0,50.0
 Thailand,Mae Hong Son,50.0,50.0,50.0,50.0
 Thailand,Nakhon Pathom,25.0,75.0,37.5,62.5
 Thailand,Nakhon Ratchasima,25.0,75.0,35.71428571428572,64.28571428571428
 Thailand,Nakhon Sawan,30.55555555555556,69.44444444444444,58.33333333333333,41.66666666666667
 Thailand,Nakhon Si Thammarat,100.0,0.0,75.0,25.0
 Thailand,Nan,25.0,75.0,50.0,50.0
 Thailand,Nong Khai,50.0,50.0,62.5,37.5
 Thailand,Nonthaburi,33.333333333333336,66.66666666666666,50.0,50.0
 Thailand,Pak Kret,40.625,59.375,12.5,87.5
 Thailand,Pattaya,19.407894736842103,80.59210526315789,21.333333333333343,78.66666666666666
 Thailand,Phetchabun,58.333333333333336,41.666666666666664,50.0,50.0
 Thailand,Phitsanulok,75.0,25.0,100.0,0.0
 Thailand,Phrae,12.5,87.5,50.0,50.0
 Thailand,Phuket,70.6896551724138,29.310344827586206,29.761904761904773,70.23809523809523
 Thailand,Ratchaburi,35.0,65.0,100.0,0.0
 Thailand,Rayong,43.75,56.25,25.0,75.0
 Thailand,Sakon Nakhon,0.0,100.0,0.0,100.0
 Thailand,Samut Prakan,34.375,65.625,50.0,50.0
 Thailand,Samut Sakhon,14.285714285714285,85.71428571428572,25.0,75.0
 Thailand,Saraburi,14.285714285714285,85.71428571428572,0.0,100.0
 Thailand,Si Sa Ket,75.0,25.0,75.0,25.0
 Thailand,Songkhla,42.85714285714286,57.14285714285714,50.0,50.0
 Thailand,Surat Thani,37.5,62.5,50.0,50.0
 Thailand,Surin,75.0,25.0,50.0,50.0
 Thailand,Ubon Ratchathani,50.0,50.0,50.0,50.0
 Thailand,Udon Thani,40.0,60.0,50.0,50.0
 Thailand,Yala,70.83333333333334,29.166666666666657,50.0,50.0
 The Bahamas,Freeport,75.0,25.0,100.0,0.0
 The Bahamas,Marsh Harbour,50.0,50.0,25.0,75.0
 The Bahamas,Nassau,50.0,50.0,40.74074074074075,59.25925925925925
 The Gambia,Banjul,75.0,25.0,37.5,62.5
 Timor-Leste,Ainaro,100.0,0.0,25.0,75.0
 Timor-Leste,Dili,59.375,40.625,37.5,62.5
 Togo,Lome,37.5,62.5,25.0,75.0
 Trinidad and Tobago,Chaguanas,20.0,80.0,30.0,70.0
 Trinidad and Tobago,Couva,43.75,56.25,56.25,43.75
 Trinidad and Tobago,Diego Martin,100.0,0.0,50.0,50.0
 Trinidad and Tobago,Port of Spain,37.5,62.5,30.208333333333343,69.79166666666666
 Trinidad and Tobago,Princes Town,0.0,100.0,0.0,100.0
 Trinidad and Tobago,Saint Joseph,100.0,0.0,25.0,75.0
 Trinidad and Tobago,San Fernando,50.0,50.0,44.99999999999999,55.00000000000001
 Trinidad and Tobago,San Juan,25.0,75.0,75.0,25.0
 Trinidad and Tobago,Sangre Grande,75.0,25.0,25.0,75.0
 Trinidad and Tobago,Siparia,62.5,37.5,50.0,50.0
 Tunisia,Bizerte,18.75,81.25,56.25,43.75
 Tunisia,Sfax,11.11111111111111,88.88888888888889,29.166666666666657,70.83333333333334
 Tunisia,Tunis,36.25,63.75,38.88888888888888,61.11111111111112
 Turkey,Adana,55.00000000000001,44.99999999999999,87.5,12.5
 Turkey,Adapazari,100.0,0.0,25.0,75.0
 Turkey,Adiyaman,0.0,100.0,50.0,50.0
 Turkey,Agri,25.0,75.0,50.0,50.0
 Turkey,Aksaray,0.0,100.0,50.0,50.0
 Turkey,Alanya,91.66666666666669,8.333333333333314,62.5,37.5
 Turkey,Amasya,12.5,87.5,50.0,50.0
 Turkey,Ankara,38.90845070422535,61.09154929577465,42.04545454545454,57.95454545454546
 Turkey,Antakya,87.5,12.5,50.0,50.0
 Turkey,Antalya,67.1875,32.8125,58.92857142857143,41.07142857142857
 Turkey,Artvin,58.333333333333336,41.666666666666664,50.0,50.0
 Turkey,Aydin,14.285714285714285,85.71428571428572,50.0,50.0
 Turkey,Balikesir,35.0,65.0,50.0,50.0
 Turkey,Batman,0.0,100.0,50.0,50.0
 Turkey,Bayburt,100.0,0.0,100.0,0.0
 Turkey,Bilecik,20.83333333333333,79.16666666666667,50.0,50.0
 Turkey,Bodrum,80.0,20.0,75.0,25.0
 Turkey,Bolu,75.0,25.0,62.5,37.5
 Turkey,Bursa,55.76923076923077,44.23076923076923,62.5,37.5
 Turkey,Canakkale,80.0,20.0,62.5,37.5
 Turkey,Corum,12.5,87.5,50.0,50.0
 Turkey,Denizli,29.54545454545454,70.45454545454547,60.0,40.0
 Turkey,Diyarbakir,18.75,81.25,100.0,0.0
 Turkey,Duzce,0.0,100.0,50.0,50.0
 Turkey,Edirne,33.333333333333336,66.66666666666666,50.0,50.0
 Turkey,Elazig,25.0,75.0,50.0,50.0
 Turkey,Erzincan,29.166666666666664,70.83333333333334,50.0,50.0
 Turkey,Erzurum,21.875,78.125,87.5,12.5
 Turkey,Eskisehir,64.58333333333334,35.41666666666666,63.88888888888889,36.11111111111111
 Turkey,Fethiye,100.0,0.0,25.0,75.0
 Turkey,Gaziantep,25.0,75.0,62.5,37.5
 Turkey,Giresun,37.5,62.5,50.0,50.0
 Turkey,Hakkari,0.0,100.0,50.0,50.0
 Turkey,Isparta,12.5,87.5,62.5,37.5
 Turkey,Izmir,47.0873786407767,52.9126213592233,41.397849462365585,58.602150537634415
 Turkey,Karabuk,21.42857142857143,78.57142857142857,75.0,25.0
 Turkey,Karaman,20.0,80.0,100.0,0.0
 Turkey,Kayseri,25.0,75.0,37.5,62.5
 Turkey,Kirikkale,4.166666666666669,95.83333333333333,50.0,50.0
 Turkey,Kirklareli,32.14285714285714,67.85714285714286,100.0,0.0
 Turkey,Kocaeli,22.72727272727273,77.27272727272727,37.5,62.5
 Turkey,Konya,18.181818181818183,81.81818181818181,55.0,45.0
 Turkey,Kusadasi,25.0,75.0,0.0,100.0
 Turkey,Kutahya,0.0,100.0,50.0,50.0
 Turkey,Malatya,0.0,100.0,50.0,50.0
 Turkey,Manisa,16.666666666666668,83.33333333333333,50.0,50.0
 Turkey,Nevsehir,50.0,50.0,100.0,0.0
 Turkey,Nigde,0.0,100.0,50.0,50.0
 Turkey,Ordu,43.75,56.25,75.0,25.0
 Turkey,Rize,65.0,35.0,75.0,25.0
 Turkey,Sakarya,41.66666666666667,58.33333333333333,100.0,0.0
 Turkey,Samsun,31.818181818181817,68.18181818181819,50.0,50.0
 Turkey,Siirt,0.0,100.0,50.0,50.0
 Turkey,Sinop,0.0,100.0,25.0,75.0
 Turkey,Sivas,33.333333333333336,66.66666666666666,25.0,75.0
 Turkey,Tekirdag,15.000000000000002,85.0,25.0,75.0
 Turkey,Tokat,25.0,75.0,25.0,75.0
 Turkey,Trabzon,27.77777777777778,72.22222222222223,75.0,25.0
 Turkey,Usak,8.333333333333332,91.66666666666667,33.33333333333334,66.66666666666666
 Turkey,Van,0.0,100.0,50.0,50.0
 Turkey,Yalova,46.875,53.125,56.25,43.75
 Turkey,Yozgat,25.0,75.0,50.0,50.0
 Turkmenistan,Ashgabat,61.11111111111112,38.88888888888888,63.88888888888889,36.11111111111111
 Turkmenistan,Mary,100.0,0.0,100.0,0.0
 Uganda,Entebbe,50.0,50.0,25.0,75.0
 Uganda,Gulu,100.0,0.0,100.0,0.0
 Uganda,Kampala,19.0,81.0,15.90909090909092,84.09090909090908
 Ukraine,Cherkasy,30.55555555555556,69.44444444444444,46.875,53.125
 Ukraine,Chernihiv,58.333333333333336,41.666666666666664,25.0,75.0
 Ukraine,Chernivtsi,81.25,18.75,73.75,26.25
 Ukraine,Dnipro,24.193548387096776,75.80645161290323,29.347826086956516,70.65217391304348
 Ukraine,Donetsk,20.0,80.0,35.0,65.0
 Ukraine,Horlivka,0.0,100.0,0.0,100.0
 Ukraine,Ivano-Frankivsk,28.57142857142857,71.42857142857143,55.0,45.0
 Ukraine,Kharkiv,52.05882352941177,47.94117647058823,41.26506024096385,58.73493975903615
 Ukraine,Kherson,54.54545454545454,45.45454545454546,45.45454545454546,54.54545454545454
 Ukraine,Khmelnytskyi,91.66666666666669,8.333333333333314,100.0,0.0
 Ukraine,Kolomyia,75.0,25.0,100.0,0.0
 Ukraine,Konotop,75.0,25.0,75.0,25.0
 Ukraine,Kremenchuk,0.0,100.0,0.0,100.0
 Ukraine,Lutsk,54.16666666666666,45.83333333333334,41.666666666666664,58.333333333333336
 Ukraine,Lviv,51.865671641791046,48.134328358208954,50.76923076923077,49.23076923076923
 Ukraine,Mariupol,12.5,87.5,8.333333333333314,91.66666666666669
 Ukraine,Melitopol,75.0,25.0,50.0,50.0
 Ukraine,Mykolaiv,50.0,50.0,25.0,75.0
 Ukraine,Odessa,50.5,49.5,41.14583333333334,58.85416666666666
 Ukraine,Poltava,70.0,30.0,65.0,35.0
 Ukraine,Rivne,75.0,25.0,50.0,50.0
 Ukraine,Sevastopol,75.0,25.0,43.75,56.25
 Ukraine,Sumy,46.42857142857143,53.57142857142857,46.42857142857143,53.57142857142857
